,text_lenght,links,lang_links,titles,sections,back_links,categories
4015,1883,325,2,25,7,210,5
4016,241,11,2,13,1,11,11
4017,394,389,30,18,2,370,7
4018,16297,431,73,4,4,83,6
4019,9136,62,11,15,8,10,8
4020,6419,43,5,12,8,34,18
4021,113,24,4,21,0,8,11
4022,2527,158,0,10,3,13,13
4023,2875,26,0,28,2,4,9
4024,3556,196,1,21,9,6,10
4025,6699,289,19,14,8,489,15
4026,7882,20,0,14,6,7,17
4027,1428,138,2,40,2,83,4
4028,283,32,0,12,0,27,13
4029,3101,50,1,11,4,186,7
4030,328,9,0,23,2,3,8
4031,624,18,9,13,1,1,4
4032,774,13,3,8,0,18,1
4033,361,9,10,16,1,13,9
4034,4316,99,3,15,3,55,7
4035,11469,98,9,8,10,6,28
4036,7022,97,7,19,4,59,9
4037,6106,226,17,25,5,192,24
4038,32686,145,51,7,11,780,23
4039,1090,367,5,5,0,4,8
4040,33506,200,0,9,11,13,9
4041,3290,38,0,12,5,13,10
4042,4593,70,14,18,7,22,25
4043,5773,202,6,25,4,11,11
4044,997,64,6,19,2,26,35
4045,190,162,11,20,1,148,6
4046,783,294,6,37,6,881,9
4047,218,20,1,23,0,3,9
4048,42506,351,68,17,13,42,21
4049,968,24,0,13,0,138,9
4050,522,11,15,7,1,7,4
4051,173,39,8,8,0,27,7
4052,1016,59,4,9,4,24,20
4053,2892,66,2,14,4,18,11
4054,3029,12,2,13,3,7,2
4055,1187,89,7,13,3,103,20
4056,392,13,0,14,3,2,11
4057,2165,42,6,24,6,0,4
4058,69277,647,58,20,13,3870,23
4059,14955,289,2,22,10,236,34
4060,5886,33,1,13,4,13,3
4061,1541,42,0,19,4,32,6
4062,5850,113,30,22,7,313,25
4063,5661,719,7,15,7,46,10
4064,255,6,6,22,0,4,4
4065,394,9,0,13,0,4,4
4066,1003,14,3,22,6,7,12
4067,161,25,2,24,1,3,9
4068,2975,82,20,16,11,12,12
4069,1180,20,8,26,5,12,18
4070,8106,244,4,21,8,309,10
4071,5575,67,0,27,3,7,8
4072,4852,70,2,19,3,16,29
4073,521,12,0,4,1,5,5
4074,0,0,0,24,0,0,0
4075,276,17,3,19,0,6,11
4076,2538,42,4,14,6,1,28
4077,2641,88,15,21,8,7,11
4078,2232,108,15,18,1,120,11
4079,2780,264,4,13,3,192,27
4080,455,115,0,24,0,6,13
4081,487,40,0,29,3,34,9
4082,15635,319,3,13,4,43,11
4083,1087,13,0,21,3,10,6
4084,2167,23,0,6,4,1,7
4085,8107,270,2,57,8,9,16
4086,2754,26,1,18,3,2,9
4087,135,24,0,18,0,4,10
4088,1766,167,24,13,5,1,16
4089,407,13,1,17,2,17,11
4090,6974,203,4,16,6,195,12
4091,2884,80,0,18,4,65,15
4092,1156,56,14,15,2,3,14
4093,1109,113,9,10,4,57,10
4094,6245,276,26,37,10,99,10
4095,384,12,1,8,0,12,6
4096,452,25,10,11,1,8,8
4097,1534,29,13,13,0,28,10
4098,4663,51,4,12,2,52,29
4099,322,466,3,8,1,425,7
4100,5183,177,8,23,9,94,21
4101,1546,35,2,17,6,4,11
4102,2066,395,0,30,5,296,5
4103,7427,94,4,25,4,93,1
4104,276,12,0,24,2,5,8
4105,1386,166,4,24,5,144,9
4106,1953,125,2,15,4,101,34
4107,20201,439,27,13,9,259,25
4108,772,781,10,35,1,466,9
4109,296,85,2,30,0,4,3
4110,356,13,5,31,0,8,15
4111,359,4,0,14,0,28,4
4112,2943,103,6,26,5,84,23
4113,2488,75,0,24,3,69,12
4114,2923,100,1,31,7,122,4
4115,4207,198,15,13,7,180,14
4116,5988,132,1,50,8,49,13
4117,2323,154,3,32,4,17,21
4118,1009,21,1,42,1,7,10
4119,422,7,6,5,0,7,6
4120,5598,32,4,10,10,2,7
4121,2216,24,0,43,4,2,6
4122,910,44,9,8,5,32,10
4123,545,25,1,38,1,4,8
4124,532,12,0,6,1,5,5
4125,12607,123,2,24,4,2,6
4126,262,127,1,71,1,80,5
4127,0,0,0,54,0,0,0
4128,3869,23,4,14,3,8,11
4129,1139,101,1,25,3,59,12
4130,7381,277,0,10,4,19,11
4131,3417,107,1,19,4,70,9
4132,4585,18,4,14,7,10,11
4133,147,24,2,19,0,2,10
4134,196,37,4,22,0,7,10
4135,9310,86,3,24,5,39,14
4136,429,96,6,40,1,74,5
4137,3785,11,6,19,2,39,23
4138,359,156,0,30,5,64,4
4139,303,7,0,6,0,19,4
4140,5503,233,0,13,5,204,7
4141,2589,979,6,22,5,953,13
4142,12111,35,3,15,6,16,9
4143,14338,298,12,19,10,366,12
4144,3512,90,51,8,7,225,6
4145,1012,31,13,9,4,33,6
4146,4007,266,0,30,8,1,11
4147,524,306,0,37,6,230,6
4148,3229,81,2,15,3,38,13
4149,351,227,3,15,1,149,8
4150,2066,190,20,16,5,122,14
4151,201,6,0,14,1,4,4
4152,1501,32,1,13,3,25,10
4153,798,58,0,19,3,36,13
4154,5271,135,3,69,3,28,9
4155,1213,249,1,57,5,6,4
4156,2738,124,8,10,7,105,15
4157,660,16,1,14,1,10,9
4158,3385,59,16,7,5,61,4
4159,848,42,8,15,2,2,11
4160,22468,795,59,29,8,2,58
4161,113,45,12,10,0,32,8
4162,3210,62,19,7,6,33,7
4163,3775,84,2,39,5,88,8
4164,1568,17,2,13,2,16,7
4165,0,0,0,28,0,0,0
4166,2296,49,3,27,6,12,14
4167,29869,630,8,31,9,2,9
4168,142,22,7,24,0,2,7
4169,233,5,0,12,0,89,4
4170,494,52,0,10,1,41,8
4171,224,5,3,7,0,3,4
4172,182,62,6,13,0,50,7
4173,1256,61,0,20,4,50,14
4174,1932,67,2,13,4,54,25
4175,900,8,1,48,1,5,8
4176,6791,277,0,35,2,0,4
4177,216,6,14,7,0,35,4
4178,1483,24,1,13,3,26,20
4179,15017,763,45,10,15,868,51
4180,732,255,2,41,5,83,7
4181,733,13,3,28,1,1,4
4182,4180,40,1,10,4,5,9
4183,473,119,3,27,3,98,7
4184,2692,208,3,14,6,217,4
4185,3467,25,0,15,3,49,9
4186,1084,64,11,12,3,12,9
4187,6107,72,8,19,4,133,4
4188,979,38,0,21,2,13,11
4189,3123,753,1,22,4,374,19
4190,674,14,1,13,2,7,14
4191,0,0,0,27,0,0,0
4192,867,216,1,22,3,17,13
4193,129,89,9,14,3,48,27
4194,340,32,4,18,1,5,7
4195,770,13,3,29,1,2,4
4196,3498,618,1,6,6,589,19
4197,543,11,0,5,1,3,4
4198,2640,242,5,24,7,270,5
4199,3445,148,4,20,5,124,19
4200,6337,567,15,17,7,350,49
4201,1735,23,1,21,1,9,15
4202,455,109,18,18,2,6,9
4203,1617,35,3,11,3,9,15
4204,274,7,3,10,0,4,4
4205,988,31,1,29,4,19,24
4206,4817,45,1,22,7,10,25
4207,432,16,6,17,1,16,12
4208,1067,23,5,23,1,5,8
4209,633,27,2,12,2,5,10
4210,3965,185,10,15,8,104,6
4211,8954,222,5,38,10,435,12
4212,2746,40,0,41,1,1,10
4213,0,0,0,38,0,0,0
4214,5181,429,18,37,8,46,38
4215,2383,193,1,7,0,12,5
4216,603,14,0,20,2,10,7
4217,0,0,0,33,0,0,0
4218,279,19,1,23,1,16,10
4219,6550,290,0,44,10,90,7
4220,0,0,0,7,0,0,0
4221,157,4,1,8,0,7,4
4222,198,93,36,9,0,115,14
4223,4837,78,1,20,7,60,8
4224,49371,458,77,9,10,2,69
4225,301,41,19,23,0,5,13
4226,4892,28,0,20,4,3,17
4227,3395,88,0,19,6,0,13
4228,323,276,4,20,0,231,7
4229,2198,648,7,21,6,2076,14
4230,321,13,2,32,0,1,15
4231,2598,18,1,12,1,7,14
4232,2004,26,5,29,1,153,22
4233,10276,349,0,26,10,0,10
4234,1898,31,1,17,4,18,13
4235,762,46,0,30,2,32,9
4236,1338,52,11,11,5,37,12
4237,3807,260,18,21,7,1,10
4238,326,7,0,32,1,5,4
4239,4572,349,8,10,6,292,14
4240,155,16,3,16,1,34,9
4241,0,0,0,28,0,0,0
4242,625,168,1,39,4,113,7
4243,1656,20,3,16,1,13,13
4244,184,61,2,23,0,68,11
4245,92,20,1,20,0,2,11
4246,3301,169,1,25,3,74,6
4247,27933,186,4,31,4,160,11
4248,1100,27,1,34,3,4,7
4249,3374,20,0,20,3,17,3
4250,880,21,0,17,2,7,8
4251,3198,76,17,9,6,96,6
4252,1953,11,0,11,4,19,6
4253,15286,783,36,24,10,12,38
4254,945,24,1,20,4,10,21
4255,140,23,4,18,0,3,7
4256,649,19,2,10,1,12,6
4257,7521,207,6,24,12,363,4
4258,276,24,4,15,0,0,7
4259,28943,151,12,19,11,291,12
4260,0,0,0,16,0,3,0
4261,1301,6,0,18,3,12,5
4262,21102,156,43,12,10,175,18
4263,1059,28,0,19,0,0,20
4264,12780,728,9,34,5,3,15
4265,2905,11,0,10,0,10,5
4266,770,184,5,19,8,134,6
4267,966,55,0,13,0,20,16
4268,2457,393,1,25,3,384,15
4269,124,24,7,19,0,3,8
4270,3441,38,2,12,3,7,19
4271,2911,12,0,11,4,7,4
4272,2205,91,7,14,6,10,6
4273,26343,279,12,27,7,2,13
4274,154,6,2,4,0,4,4
4275,2966,272,0,15,2,277,10
4276,990,47,1,16,4,19,12
4277,8694,759,56,11,12,619,23
4278,2234,34,0,12,3,34,8
4279,525,113,9,13,3,84,14
4280,6348,257,21,14,5,1100,19
4281,179,7,0,4,0,4,5
4282,214,41,7,20,0,5,11
4283,0,0,0,25,0,6,0
4284,1817,53,6,23,2,44,15
4285,3931,374,47,14,9,231,19
4286,5663,143,0,19,7,134,7
4287,758,250,29,16,2,229,9
4288,11648,306,5,24,9,168,21
4289,127,29,2,21,1,4,6
4290,3297,24,4,6,6,36,10
4291,14160,628,0,24,5,41,30
4292,1490,28,1,27,1,1,4
4293,4670,21,0,32,6,12,10
4294,30017,297,3,29,8,140,8
4295,1090,44,3,14,2,25,19
4296,292,6,0,12,0,12,4
4297,2894,322,0,6,7,181,10
4298,2496,68,3,14,4,14,18
4299,2051,28,1,13,5,25,4
4300,11498,126,4,32,7,89,33
4301,198,10,1,8,2,5,10
4302,168,19,2,11,1,11,17
4303,1376,49,0,14,1,81,16
4304,0,0,0,61,0,0,0
4305,3070,24,0,10,4,145,6
4306,992,15,5,11,1,6,8
4307,289,307,5,12,0,284,7
4308,0,0,0,21,0,0,0
4309,371,35,7,17,0,8,9
4310,322,13,0,31,0,7,9
4311,6480,77,0,9,6,30,7
4312,10850,289,0,18,4,183,7
4313,2359,91,7,26,4,13,5
4314,5780,362,24,22,9,12,20
4315,16112,445,27,13,12,0,19
4316,3903,280,0,39,5,3,5
4317,1163,135,23,16,13,12,3
4318,377,515,6,20,9,371,7
4319,1364,38,29,11,2,30,5
4320,1603,232,12,22,6,112,7
4321,3149,173,17,11,8,219,25
4322,2137,51,1,14,4,33,8
4323,7785,61,7,12,6,14,23
4324,2044,202,7,15,4,195,10
4325,4450,405,2,20,7,405,22
4326,12417,343,27,6,8,26,7
4327,3200,79,12,18,6,7,7
4328,502,138,0,46,1,58,6
4329,715,17,3,28,4,4,14
4330,1047,45,0,6,1,4,5
4331,776,18,4,14,1,11,6
4332,20158,232,26,48,7,2,34
4333,1259,93,2,17,4,89,12
4334,7029,90,0,30,3,65,13
4335,2185,63,14,11,7,23,9
4336,12770,273,13,20,10,24,9
4337,2377,38,4,18,1,19,21
4338,6565,116,7,7,9,60,20
4339,1046,17,10,20,3,5,4
4340,280,30,1,17,3,5,9
4341,1262,10,1,11,2,6,15
4342,6058,54,6,12,6,42,30
4343,811,262,3,8,3,11,12
4344,6642,55,4,17,4,24,13
4345,12336,150,1,45,6,295,9
4346,128,21,7,21,0,2,8
4347,2130,32,3,12,1,14,11
4348,1825,44,4,9,1,31,10
4349,428,612,0,33,2,430,6
4350,1054,14,0,75,2,8,73
4351,2052,41,1,11,6,4,6
4352,739,76,7,10,3,55,11
4353,284,12,1,14,1,9,16
4354,15076,425,10,38,15,142,15
4355,306,41,4,17,0,4,10
4356,238,5,0,12,0,5,4
4357,0,0,0,21,0,0,0
4358,956,11,1,6,0,8,7
4359,71014,221,6,9,7,1,7
4360,299,52,4,8,1,39,9
4361,384,33,8,8,2,4,8
4362,4878,400,67,22,6,915,16
4363,3649,130,10,12,6,89,19
4364,252,107,2,68,3,1,3
4365,10522,74,4,18,5,21,12
4366,777,729,0,51,1,583,9
4367,3391,138,0,43,4,5,24
4368,191,22,2,21,0,3,7
4369,7637,94,4,10,7,21,16
4370,6625,433,14,11,6,332,11
4371,932,32,2,17,3,15,5
4372,554,12,3,20,3,5,9
4373,499,15,5,13,2,5,7
4374,3002,73,3,21,7,24,9
4375,555,13,5,17,1,9,6
4376,0,0,0,23,0,0,0
4377,3102,49,0,27,2,3,1
4378,3507,76,18,16,17,2,5
4379,2206,37,4,18,3,6,7
4380,38967,1218,184,7,12,13501,48
4381,3864,40,0,4,2,17,9
4382,18843,721,59,25,7,115,25
4383,16552,170,9,29,11,3,21
4384,7739,101,11,31,6,43,25
4385,18654,94,5,31,9,6,21
4386,169,6,3,15,1,6,4
4387,2817,39,2,15,4,28,15
4388,5216,154,29,12,5,145,28
4389,6210,13,0,19,2,14,3
4390,1482,173,6,17,1,116,32
4391,5085,264,48,19,5,2,24
4392,1430,12,1,12,4,16,5
4393,1515,31,6,11,2,35,12
4394,128,23,4,17,0,4,9
4395,4649,44,1,20,4,22,8
4396,3901,29,0,12,4,13,6
4397,2845,36,2,12,5,43,6
4398,6808,47,1,19,6,18,15
4399,17306,55,8,9,7,62,6
4400,601,75,10,13,2,59,25
4401,351,14,0,10,0,7,16
4402,2158,63,7,11,3,36,35
4403,64550,557,27,14,7,761,35
4404,1050,175,1,34,6,44,11
4405,451,83,2,6,0,67,8
4406,19559,393,2,33,4,165,23
4407,26817,217,7,20,10,290,21
4408,6807,88,22,22,8,122,21
4409,5474,98,18,13,7,31,29
4410,182,392,31,5,2,363,15
4411,4662,151,13,7,7,132,14
4412,0,0,0,37,0,0,0
4413,608,21,0,12,1,25,5
4414,338,8,0,16,0,19,5
4415,2828,70,0,11,5,23,24
4416,1975,88,0,13,5,69,19
4417,804,549,27,14,2,551,6
4418,1957,514,3,16,4,308,25
4419,1099,47,0,34,3,29,12
4420,6732,101,1,38,4,158,14
4421,2199,68,2,36,1,4,10
4422,1190,17,0,11,3,5,13
4423,489,17,0,51,1,5,5
4424,26414,71,1,6,5,26,15
4425,1476,225,0,13,3,206,13
4426,1763,53,0,10,4,45,10
4427,2456,374,1,29,7,308,9
4428,787,751,0,25,1,190,13
4429,7822,196,0,17,12,3,6
4430,2213,28,4,23,3,11,9
4431,756,22,11,32,5,13,14
4432,2037,35,5,22,4,6,6
4433,446,159,0,34,2,42,7
4434,629,44,2,18,3,37,9
4435,580,26,3,12,2,36,24
4436,3526,148,24,5,5,243,23
4437,714,34,6,17,1,16,20
4438,266,380,34,7,2,360,14
4439,2392,92,7,26,4,4,15
4440,4147,162,14,15,2,165,8
4441,8989,100,0,29,7,71,7
4442,980,107,0,23,3,36,5
4443,381,20,2,30,2,21,19
4444,4606,73,0,22,4,42,12
4445,0,0,0,35,0,0,0
4446,0,0,0,25,0,0,0
4447,2978,42,4,12,5,50,8
4448,628,10,2,6,0,7,4
4449,340,13,14,7,1,4,4
4450,7929,187,8,24,4,6,15
4451,4745,260,17,15,9,181,7
4452,3917,11,1,15,3,18,5
4453,1035,299,8,36,5,190,10
4454,186,6,0,22,0,5,4
4455,2746,31,0,26,6,24,11
4456,816,19,1,16,1,15,17
4457,107,19,5,19,0,6,8
4458,4520,125,0,29,1,19,9
4459,3707,154,6,24,4,96,17
4460,2932,21,0,12,5,15,3
4461,3076,909,0,40,4,617,12
4462,353,25,2,40,1,9,18
4463,24104,110,7,14,8,10,6
4464,196,5,3,9,1,2,4
4465,3037,67,6,8,3,103,14
4466,853,211,7,7,0,81,12
4467,3072,16,0,15,6,5,5
4468,0,0,0,17,0,0,0
4469,645,222,8,14,4,244,8
4470,257,9,0,7,2,11,5
4471,278,15,0,19,1,3,8
4472,3230,15,2,29,3,20,5
4473,11613,371,1,21,20,275,9
4474,20184,1091,35,12,9,1063,57
4475,491,54,5,11,0,30,8
4476,2444,376,0,54,6,357,15
4477,1484,178,3,25,4,103,10
4478,4376,111,0,15,4,74,18
4479,1061,62,1,24,3,39,25
4480,2218,39,2,8,0,8,6
4481,43417,441,8,15,6,15,14
4482,1107,38,0,18,1,4,11
4483,447,685,31,8,2,258,8
4484,156,107,5,13,0,115,8
4485,1729,74,4,18,4,40,24
4486,4028,47,5,20,5,30,27
4487,12759,54,3,18,8,30,27
4488,1251,46,0,16,3,21,10
4489,1079,93,1,27,5,69,21
4490,7544,356,14,17,5,1,12
4491,22041,111,14,15,27,5,6
4492,269,6,0,13,2,6,12
4493,1065,84,8,32,5,87,27
4494,69,4,0,9,0,6,4
4495,226,7,0,20,0,7,3
4496,254,21,3,12,2,8,20
4497,788,166,20,19,1,3,12
4498,421,36,5,4,2,14,5
4499,13015,97,11,24,5,16,32
4500,11535,183,10,22,12,38,40
4501,2733,266,3,26,5,20,9
4502,157,38,6,15,0,11,11
4503,481,558,29,14,4,517,20
4504,517,254,11,32,2,207,13
4505,554,117,5,27,1,110,6
4506,5915,73,0,43,6,6,11
4507,0,0,0,18,0,0,0
4508,486,15,0,45,2,4,1
4509,1458,39,5,17,3,21,26
4510,0,0,0,49,0,0,0
4511,494,23,6,16,2,17,19
4512,4004,45,2,23,7,18,16
4513,2783,297,1,19,7,258,11
4514,2685,66,8,13,4,34,18
4515,2273,40,2,15,2,28,16
4516,5779,179,7,14,6,2,15
4517,755,19,1,46,5,4,3
4518,6522,68,2,34,5,7,7
4519,243,6,11,10,0,20,4
4520,21836,459,11,20,11,2,24
4521,1122,120,1,41,2,65,10
4522,0,0,0,21,0,0,0
4523,507,31,5,16,2,27,22
4524,6505,511,35,8,8,6,15
4525,6200,149,2,26,11,124,16
4526,787,28,3,8,0,29,13
4527,289,21,4,10,1,15,10
4528,3116,51,3,14,4,19,13
4529,0,0,0,71,0,0,0
4530,16094,186,21,17,8,0,15
4531,3521,144,18,24,5,13,35
4532,1197,10,2,12,0,9,10
4533,1785,15,0,18,3,11,4
4534,0,0,0,17,0,0,0
4535,1990,76,2,18,5,1,17
4536,1353,20,6,22,2,20,27
4537,190,212,9,23,3,2,10
4538,4440,36,0,9,2,14,13
4539,0,0,0,18,0,0,0
4540,4611,31,0,20,3,12,4
4541,15105,75,2,25,12,53,4
4542,432,202,0,61,2,116,5
4543,16247,333,6,20,5,10,8
4544,412,22,0,23,2,7,10
4545,131,1488,2,7,0,1250,9
4546,186,148,1,30,2,126,7
4547,7244,64,0,31,6,6,4
4548,3002,56,11,15,3,1,10
4549,2867,44,4,13,6,49,22
4550,163,5,14,10,0,10,4
4551,995,26,1,16,5,5,12
4552,8374,72,18,19,7,94,25
4553,905,30,0,17,5,7,12
4554,1879,31,1,12,3,10,27
4555,42910,257,20,39,9,171,34
4556,891,25,0,13,2,24,11
4557,13237,652,2,10,9,4,15
4558,1743,21,1,23,2,7,20
4559,5013,30,0,13,4,56,19
4560,3427,81,0,31,5,20,6
4561,14166,308,36,6,9,731,30
4562,829,982,5,14,3,584,16
4563,1467,16,0,20,5,9,5
4564,2726,41,1,39,9,5,4
4565,365,496,15,16,5,1133,10
4566,7134,49,0,11,5,26,22
4567,0,0,0,13,0,3,0
4568,4322,862,10,11,5,4,11
4569,5612,335,22,32,8,21,11
4570,127,32,3,20,0,10,10
4571,1426,16,2,8,4,16,2
4572,4401,302,5,39,2,12,15
4573,536,322,5,25,3,4,4
4574,228,29,3,39,2,8,29
4575,1210,83,3,14,4,75,9
4576,10380,36,4,12,7,28,26
4577,224,15,2,23,1,17,25
4578,4227,28,1,11,7,11,18
4579,4270,200,15,40,10,462,6
4580,5032,186,6,15,8,175,27
4581,6700,134,8,13,3,658,12
4582,6608,322,20,3,4,4,9
4583,0,0,0,25,0,0,0
4584,855,13,0,26,2,2,7
4585,7561,472,0,31,7,9,13
4586,2439,237,4,17,12,349,9
4587,3987,79,2,14,6,38,12
4588,4123,41,1,19,6,31,13
4589,4280,81,23,9,6,99,7
4590,5920,87,2,18,8,31,15
4591,1715,28,0,15,5,21,12
4592,3443,33,0,31,3,20,6
4593,790,20,2,14,0,4,17
4594,336,29,7,26,2,20,18
4595,2352,212,0,7,7,13,11
4596,276,120,5,20,0,97,7
4597,1055,19,0,12,1,28,9
4598,209,47,2,9,1,34,7
4599,759,38,6,21,2,15,8
4600,1472,40,0,26,1,14,12
4601,22730,449,6,14,11,1,12
4602,6169,322,13,12,6,306,31
4603,1648,374,0,45,6,382,9
4604,1893,134,0,14,0,107,9
4605,1134,14,0,15,4,8,8
4606,1837,32,0,20,3,21,7
4607,1625,370,8,8,4,361,14
4608,366,33,3,18,2,10,7
4609,511,15,1,6,0,4,6
4610,3601,169,7,44,8,22,16
4611,0,0,0,21,0,0,0
4612,5445,248,2,25,6,2,14
4613,1607,214,3,26,2,10,18
4614,12429,189,0,31,7,198,10
4615,2586,37,4,12,5,0,27
4616,7175,92,1,33,7,81,9
4617,181,125,1,7,0,113,8
4618,21146,663,86,22,13,997,39
4619,922,52,4,7,3,46,13
4620,3436,34,0,18,3,13,9
4621,175,214,0,49,2,2,7
4622,7866,209,3,11,9,89,31
4623,3117,90,7,30,5,5,24
4624,22041,111,14,43,27,198,6
4625,2882,66,9,16,8,83,22
4626,0,0,0,32,0,0,0
4627,2559,115,0,16,2,97,11
4628,176,4,0,15,0,4,4
4629,339,336,0,32,4,6,12
4630,576,139,0,79,5,86,10
4631,4168,30,3,16,5,3,10
4632,18402,178,36,17,7,0,31
4633,18764,163,19,13,6,46,64
4634,1352,17,0,30,3,17,7
4635,0,0,0,11,0,0,0
4636,0,0,0,27,0,16,0
4637,61651,684,131,7,10,3189,36
4638,241,38,11,18,2,60,11
4639,6215,40,1,13,5,21,30
4640,4266,151,0,23,6,136,8
4641,1812,23,2,22,2,7,12
4642,21354,65,0,33,6,19,10
4643,3065,86,1,10,5,57,15
4644,108679,847,1,47,13,200,34
4645,5023,20,4,17,2,18,3
4646,217,123,19,6,0,125,7
4647,15213,189,1,14,4,106,16
4648,120,147,17,5,0,153,6
4649,16337,116,0,17,8,248,15
4650,5254,273,4,18,4,323,7
4651,1487,117,20,12,8,7,11
4652,6760,161,2,13,10,8,10
4653,335,4,2,18,0,5,4
4654,1070,59,4,16,2,31,16
4655,3835,103,0,13,5,148,13
4656,894,48,3,16,4,35,11
4657,539,103,4,53,1,76,6
4658,147,6,3,3,0,6,4
4659,129,65,2,8,1,38,5
4660,9619,198,24,16,8,39,21
4661,128,21,8,21,0,2,8
4662,2061,21,0,27,5,8,8
4663,53254,851,221,8,15,14005,78
4664,3143,44,2,12,8,27,15
4665,1467,85,6,12,1,52,20
4666,348,98,0,20,1,77,16
4667,210,61,1,18,2,60,9
4668,19798,716,1,5,5,1,20
4669,2042,19,0,32,6,4,5
4670,878,38,14,14,3,3,14
4671,181,5,0,26,0,8,4
4672,0,0,0,53,0,0,0
4673,1305,39,1,12,3,28,6
4674,2775,82,14,14,4,136,4
4675,8602,52,9,22,7,17,8
4676,2209,36,1,9,4,8,12
4677,4066,50,2,21,6,37,21
4678,6093,273,0,15,6,261,10
4679,6126,121,14,13,6,162,35
4680,16352,33,1,25,6,16,8
4681,117,5,1,7,0,0,5
4682,151,26,4,8,0,10,10
4683,708,41,0,18,0,47,10
4684,3680,47,9,16,3,1,14
4685,684,55,0,8,1,10,10
4686,2611,31,3,10,3,10,5
4687,1444,143,0,29,4,161,10
4688,713,19,0,27,4,15,8
4689,2731,35,4,19,6,32,4
4690,1227,168,0,13,2,153,9
4691,555,89,1,28,1,6,10
4692,626,12,0,6,1,8,4
4693,382,30,4,16,3,18,33
4694,3022,34,1,17,5,11,21
4695,804,86,1,20,3,62,6
4696,1933,41,2,19,3,27,21
4697,244,70,5,18,0,59,7
4698,2475,58,0,13,8,16,5
4699,633,51,11,11,3,42,12
4700,3104,18,0,15,6,28,8
4701,3914,50,9,18,7,14,28
4702,838,43,0,7,1,27,8
4703,241,26,2,17,0,5,9
4704,8523,105,3,34,5,82,13
4705,674,80,0,18,5,85,13
4706,3679,48,16,11,5,29,26
4707,295,388,1,24,1,365,11
4708,3037,71,9,21,6,29,8
4709,148,28,3,19,0,2,11
4710,674,19,7,17,4,7,11
4711,818,99,10,10,1,63,25
4712,3208,121,20,6,11,72,19
4713,509,14,4,12,2,10,12
4714,16322,480,42,10,11,582,19
4715,1681,37,2,21,5,24,20
4716,291,10,0,10,1,2,5
4717,3587,32,6,11,5,28,15
4718,7781,23,12,16,5,77,4
4719,6127,39,6,9,6,30,18
4720,8848,374,0,34,8,459,9
4721,4910,594,5,15,8,419,23
4722,0,0,0,9,0,0,0
4723,146,23,0,20,2,6,7
4724,4576,30,14,21,5,12,18
4725,2922,100,0,11,5,99,8
4726,15558,132,2,11,8,16,27
4727,28317,126,25,12,6,459,46
4728,11124,61,5,20,4,61,6
4729,284,17,1,8,1,3,13
4730,585,16,0,9,1,8,5
4731,140,18,2,19,0,3,7
4732,809,17,3,12,1,18,10
4733,3955,56,1,36,4,110,17
4734,6725,55,0,32,7,36,22
4735,374,47,6,17,3,6,16
4736,3030,251,3,17,4,91,12
4737,377,28,3,8,0,5,8
4738,411,12,0,48,3,2,8
4739,10337,108,31,14,5,3,9
4740,3206,109,5,36,4,46,4
4741,331,22,4,11,3,8,20
4742,7991,65,0,38,6,1,13
4743,26616,559,26,6,15,1105,37
4744,3235,87,5,31,6,82,15
4745,1536,313,12,15,3,1,10
4746,584,46,7,14,1,12,15
4747,2107,140,2,11,5,111,16
4748,2574,51,5,9,3,7,26
4749,0,0,0,38,0,0,0
4750,6057,147,3,44,4,155,14
4751,697,7,0,26,0,7,10
4752,1260,48,1,25,2,37,9
4753,508,17,2,6,2,5,4
4754,61182,616,0,23,101,11,18
4755,790,185,4,24,3,206,15
4756,17840,753,21,13,11,1070,70
4757,366,23,2,12,2,16,21
4758,8960,44,1,38,6,10,24
4759,448,241,3,40,3,216,5
4760,1041,30,11,8,2,8,5
4761,2503,35,2,22,1,32,12
4762,586,237,9,18,2,8,9
4763,11765,370,14,5,7,133,14
4764,31860,280,5,12,7,28,17
4765,584,48,9,61,2,1,9
4766,143,26,3,16,0,17,10
4767,3398,38,0,13,3,6,18
4768,8960,251,18,10,11,418,19
4769,825,60,1,13,4,73,19
4770,1524,29,2,12,6,1,7
4771,2112,29,1,32,4,15,10
4772,8673,137,2,15,6,97,28
4773,1990,595,15,18,3,4,16
4774,1570,18,1,13,4,11,13
4775,2094,463,19,28,5,974,33
4776,2248,22,1,15,4,79,7
4777,2595,307,23,35,7,284,7
4778,9406,1102,8,51,34,35,17
4779,186,36,11,6,2,19,6
4780,1425,88,0,6,3,54,7
4781,274,44,4,15,0,5,14
4782,532,17,3,13,2,2,17
4783,3800,35,0,12,2,20,12
4784,2083,43,0,14,2,45,1
4785,0,0,0,39,0,0,0
4786,9197,88,0,40,7,6,9
4787,132,5,0,13,1,10,4
4788,752,11,0,29,1,2,16
4789,1565,34,0,25,0,13,12
4790,2008,39,3,15,4,16,12
4791,6451,272,4,27,8,87,11
4792,387,40,8,22,3,40,10
4793,36336,352,14,22,11,550,12
4794,955,16,4,7,0,3,4
4795,259,30,10,26,0,9,10
4796,263,7,0,11,1,5,4
4797,1811,34,8,16,3,9,15
4798,1205,24,2,13,3,8,17
4799,12568,167,1,15,7,110,12
4800,11841,79,1,14,7,51,42
4801,497,69,0,70,2,37,5
4802,1103,314,1,16,5,11,9
4803,84,5,0,11,0,1,4
4804,284,8,4,23,2,0,6
4805,1921,72,4,26,4,36,27
4806,156,14,1,13,0,34,14
